,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9239573205396301,0.9169427357788552,0.9137937383862272,0.9118413066563207,0.0,0.673162195875997,0.9557007938587777,0.658623584112262
1,0.9230220518631338,0.9125524050363324,0.9085383683318722,0.9062925077747958,0.0,0.6572076578624395,0.9486490519836507,0.7105836220174975
2,0.9053814123643942,0.9049142731394282,0.90469468689893,0.9045359362675159,0.0,0.7039427679524107,0.9562783449608153,0.35574715366336357
3,0.918467331811838,0.9136368991954658,0.9112880020890664,0.9099427018403292,0.0,0.6767707366363349,0.9543940249564278,0.32967444543742536
4,0.9190498629420056,0.9138266445389474,0.9112812512249896,0.9098661609453882,0.0,0.6741335695523678,0.9539197362845916,0.3505466094663606
5,0.9289069076157526,0.9195353415817776,0.9154166191119363,0.912966046489154,0.0,0.6648790570746592,0.9530368110861754,0.2977173646648968
6,0.9304405608967764,0.9214409379825511,0.9172865046845691,0.9146751892396796,0.0,0.6699392605904535,0.9535765706566454,0.2939913027131951
7,0.9295227836262966,0.92074842845596,0.9167161018844893,0.9141928070482935,0.0,0.6695213785794586,0.953228311510036,0.2912324234848047
8,0.932739374775929,0.9224403651928387,0.9178940381366507,0.9150754969380104,0.0,0.6657353665061359,0.9543101224658544,0.28889951077979076
9,0.9318598704197273,0.9220104756277212,0.9176051376407051,0.9149061365223228,0.0,0.6652883818119951,0.9546842728816441,0.28668571591010256
10,0.9300746024327385,0.92007632269256,0.9156788141259564,0.9130606182842381,0.0,0.6668739197994548,0.953471373183128,
