,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9048868087860797,0.9045492957065513,0.904363603611747,0.9042147418504727,0.0,0.7049161471750728,0.9558934208675522,0.8033484846431587
1,0.9240474027701622,0.9162900316281466,0.9128437237907313,0.9106970341064595,0.0,0.6704089047264069,0.9549408558024289,1.3919966181088244
2,0.9053814123643942,0.9049142731394282,0.90469468689893,0.9045359362675159,0.0,0.7039427679524107,0.9562783449608153,0.3647189759728291
3,0.9051773519655718,0.9046951707005243,0.9044699739725194,0.9043079293918563,0.0,0.7033741323188022,0.95582953274558,0.3792745173648455
4,0.905980436378518,0.905429491552876,0.9051598098447693,0.9049754951604856,0.0,0.7034897414722541,0.9564154276205582,0.32169952203271823
5,0.905980436378518,0.905429491552876,0.9051598098447693,0.9049754951604856,0.0,0.7034897414722541,0.9564154276205582,0.32016621040015053
6,0.9060011295095272,0.9053867443041735,0.9050687928418599,0.9048543291123003,0.0,0.7031686081128047,0.9565035079283389,0.31703100566866643
7,0.9065894036122113,0.9059772821955104,0.9056616185845385,0.9054494672143164,0.0,0.7047901122683286,0.9567212506486518,0.317482065794053
8,0.9081449801958072,0.9070052489031559,0.9064676750762697,0.9061130282131603,0.0,0.7016052826493184,0.9562185426081294,0.3132922174255402
9,0.9085470253437051,0.9068619917232368,0.9060710338947564,0.9055589921733042,0.0,0.6982704772440739,0.956318944678155,0.3121721011523195
10,0.9089142813746764,0.9067680551326808,0.9058614610938542,0.9053091331402113,0.0,0.6971173401587522,0.9559108584688656,
