,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9288067017019523,0.9206151769479766,0.9169154895613438,0.9146596860334886,0.0,0.6728457325130871,0.9534122246267084,0.2724422936338069
1,0.9294945350749488,0.9204886982609587,0.9165051554612534,0.9141622874630676,0.0,0.6695188016128478,0.9532894137712082,0.2639600833275298
2,0.9312756176690353,0.922230689810861,0.9181036390794785,0.9156277437116848,0.0,0.6713907122342201,0.9544583967474563,0.25956717660605333
3,0.9331495038294568,0.9230243194082979,0.9184912445021967,0.9158187985252819,0.0,0.6689072595081851,0.9549907239686244,0.2519798873020041
4,0.9339734517049835,0.9241999265630421,0.9197425525363266,0.9170768777814771,0.0,0.6695602997313028,0.955207917704622,0.2504385890469023
5,0.9315555036320528,0.9225279423781928,0.9183830970697066,0.9158587960374448,0.0,0.67277741063428,0.9548629425863863,0.24944920840686458
6,0.9329019541937946,0.9234391685934552,0.9191203544257576,0.9165181089458446,0.0,0.6696030390094829,0.9554215818248415,0.2506599533192535
7,0.9337584984285253,0.9247181237864947,0.920520191735756,0.9179303709201176,0.0,0.6749897126714323,0.9560851424717113,0.24142861240286875
8,0.9340041630589041,0.9246902129987533,0.92037306652361,0.9177203077197179,0.0,0.6748642013818839,0.9557622709532174,0.24094275497466672
9,0.9337199467696792,0.9246486937151317,0.9204153149931561,0.9178028777121168,0.0,0.6759954169435907,0.9559286983627873,0.24088513153865648
10,0.933702490749504,0.9242383447825816,0.9198025643205405,0.9170561648615763,0.0,0.6751155808891531,0.9553055263585435,
