,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9288216200877433,0.9208998955778652,0.9172606900208048,0.9150086838598963,0.0,0.6740755971932935,0.9539552657494585,0.26878541472181317
1,0.9311246342354209,0.9227394044985799,0.9188489845032166,0.9164625074375163,0.0,0.6741591888011179,0.9546460163186683,0.2537864457540464
2,0.9313056678959902,0.9219290769910271,0.9177341123615307,0.9152605574803265,0.0,0.6709492536933416,0.9541287827025083,0.2520752317714915
3,0.9324670643501722,0.9231697627944072,0.9189860025618015,0.9165152356262205,0.0,0.6723046167785256,0.9549307265698409,0.24877224977263052
4,0.9333246124139568,0.9239162793088265,0.9195673471794438,0.9169064890635109,0.0,0.6729341173477174,0.9552621403380985,0.24693575498292328
5,0.9321561218743105,0.9228752483065209,0.9187197336790135,0.9162348832260148,0.0,0.6728035016251889,0.9553051378107702,0.2453483858841644
6,0.932565196461439,0.922991693504294,0.9185551666195245,0.9159053940485978,0.0,0.6719611534266474,0.954913748169984,0.2444995357255936
7,0.9338739761167492,0.923838652378021,0.9192654834414585,0.9165827441842763,0.0,0.6708882879518477,0.9550095892474819,0.24473814299750438
8,0.933420880776606,0.9241571929196395,0.9199895634843018,0.9174584861701869,0.0,0.6754101851952942,0.9556048397310618,0.23688818839511872
9,0.9346016211317317,0.9250066263740134,0.9206686503054198,0.9180296495481775,0.0,0.6744547669205496,0.9558263190452937,0.23619071947478232
10,0.934899254529039,0.9252927852949328,0.920804183917849,0.9180616440764154,0.0,0.675338935349145,0.9560433768600722,
