,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.919690145852709,0.914061891094742,0.9113483325851912,0.9097749044036735,0.0,0.6749760111619415,0.9525764905378965,0.3746960652267287
1,0.923783103408218,0.914982349146262,0.9110167942023555,0.9087698888300045,0.0,0.6657234804088366,0.9527717790485482,0.3407095549918709
2,0.9242188793570915,0.9171399218295533,0.9138811708253551,0.9118769727947839,0.0,0.6702940333266287,0.9535097993900694,0.33746729123648794
3,0.9147367432188459,0.9107667209263691,0.9089956635042545,0.90794492707283,0.0,0.6887111069642081,0.9551075707023374,0.35940491951043807
4,0.9262127850301105,0.9185838140028484,0.9149770334073629,0.9127298221454007,0.0,0.6708375738501221,0.9523458852775931,0.2958699048335065
5,0.9256619941243607,0.9174386574094642,0.913803714070151,0.9116182687438411,0.0,0.6692147767876683,0.9511547555975763,0.29493037274954914
6,0.9280285063721131,0.9197519111318554,0.9159112078697234,0.9135409052617387,0.0,0.6694455210346628,0.9523702971084465,0.29379627865990837
7,0.92924286656679,0.9200990416588074,0.9158788844737583,0.9132959046120388,0.0,0.6660884783390465,0.9525324582590817,0.29156849335338003
8,0.9278997482288033,0.9196668005766048,0.9158505999194376,0.9134673254443416,0.0,0.6697843464519034,0.9525731696273405,0.2903387070315641
9,0.9294024347817994,0.9205900598943016,0.9165044078693816,0.9139307511724863,0.0,0.6672044802269634,0.9535619254025247,0.2905605754195858
10,0.9283837795522967,0.92058906803933,0.9168751977381276,0.9145243761226461,0.0,0.675450540455987,0.9534251401412537,
