,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9300504874896481,0.9216388767072803,0.9177969735274447,0.91545299334756,0.0,0.6710999350598553,0.9554531030411679,0.2750822618615346
1,0.9247381602065118,0.9153758024710037,0.9111701730190858,0.9087817437862867,0.0,0.663900177913332,0.9513792621265823,0.3497244045203406
2,0.9282755220889329,0.9183420134300896,0.913940744479666,0.9113726501920875,0.0,0.6612610104921166,0.951985109469938,0.29578161307546424
3,0.9301885658603547,0.9209893888444167,0.9166578917043142,0.913970752983095,0.0,0.6673474770814174,0.9532470944000891,0.27835347545840955
4,0.9310197174676346,0.9215607845727,0.9171422068872991,0.9144257577759739,0.0,0.6692771558991766,0.9537991670162648,0.2748025863402765
5,0.9311007535286399,0.9216948825821604,0.9173273858810758,0.9146659601047139,0.0,0.6694769823112067,0.9539123216600348,0.27366755623614336
6,0.9308101663095492,0.9216407642925029,0.9173715277762142,0.9147293315155224,0.0,0.6692974734817476,0.9537837070855314,0.2725771442250842
7,0.9315259346976932,0.9222947049392786,0.9180070851066152,0.9153624766848361,0.0,0.6697281477724949,0.953995894885211,0.27121120109850827
8,0.9310290070112089,0.9216421407000561,0.91722367803332,0.9145237997021004,0.0,0.6690436106055089,0.9535722904270044,0.27023071575125357
9,0.9313965936668792,0.922016562888872,0.9176298465876742,0.9149544546498174,0.0,0.6690291070394413,0.953777451425954,0.2694641661568391
10,0.9321306848720244,0.9226273598595278,0.9182812680052469,0.915578247403094,0.0,0.6703262350089128,0.9554033468611793,
