,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9276446998184095,0.919209125726067,0.9152948896833333,0.9129658159873304,0.0,0.670944644290298,0.9530201980261871,0.2711035019388555
1,0.9289013512997865,0.9184190539999044,0.9136046513308487,0.910740921097288,0.0,0.6609924399445244,0.9524513255548483,0.32203769460351284
2,0.9263349862924743,0.918768491873702,0.9153266732009592,0.9132411024248464,0.0,0.6709791814750949,0.9546311613357573,0.29928701399266927
3,0.9303475901009518,0.9212054355044728,0.9171712324745153,0.9147150761243656,0.0,0.6690733180858275,0.9537524415709789,0.273622813341137
4,0.9317434119961172,0.9225547928211755,0.9182833865344299,0.915665300946199,0.0,0.6703563604780114,0.9544044046044139,0.2699873996603682
5,0.9308183012367209,0.9217796714739491,0.9176522280615396,0.9151239824372179,0.0,0.6710758756568999,0.9540790259434345,0.2688398844550617
6,0.9313404732452534,0.92213048092026,0.9179222789903932,0.9153641073399801,0.0,0.6703839049967868,0.9545162902517471,0.2679125528116905
7,0.9316053151047838,0.9225168263510866,0.9183199186221143,0.9157335490520346,0.0,0.671571534478885,0.9546287575605904,0.26685172096199505
8,0.9313532151980383,0.922223714657137,0.9179941353457606,0.9153865921677902,0.0,0.6698301266997302,0.9544480461831912,0.2660401697539617
9,0.9306753574458289,0.9217411975792797,0.917633375582319,0.9151073488442263,0.0,0.6710798213327769,0.9542350421794144,0.26535018334048904
10,0.930145439376314,0.9209166256729695,0.9168415980401567,0.9143712676736341,0.0,0.6737605967375511,0.9547405758365347,
