,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9265610251665325,0.9170517599813902,0.9129682316329547,0.9106528393553298,0.0,0.6634250936495425,0.9521805299703678,0.32531466381309804
1,0.9218073230367376,0.9143258774146552,0.9108842256827517,0.908796397146943,0.0,0.6702630120626882,0.9507799735232645,0.33138001248310994
2,0.9292370444394769,0.920024823790391,0.9160390878989516,0.9136725005307473,0.0,0.6692594341146424,0.9534755557812014,0.28702491704513716
3,0.9299762479286725,0.9206260916751186,0.916551234898878,0.9141089555757034,0.0,0.6698180859978449,0.9537576159282506,0.28029652936315186
4,0.9298551449155156,0.920421284700305,0.9163521218035074,0.9139370366233588,0.0,0.6717635974279882,0.9537778598906416,0.2747222755956928
5,0.9304514562458338,0.9212562999392135,0.9171007428523416,0.9145555324319905,0.0,0.6694298846963211,0.9537902450199093,0.27131918281534495
6,0.9299286580152748,0.9211572223176886,0.9172015536389507,0.9147979691827004,0.0,0.6723129334495662,0.9538776272210255,0.2687338750294364
7,0.9293734966525397,0.920706041123704,0.9168576726296094,0.9145553675637431,0.0,0.6736545673367146,0.9537924895277777,0.2688661131937484
8,0.9313413804322239,0.9224497425184055,0.9184556550197992,0.9160166750030975,0.0,0.6740341430383247,0.9548200186110072,0.2612823225506109
9,0.9311167950174396,0.922387072432721,0.9183982210538449,0.9159353660268391,0.0,0.6735056690634298,0.9547312436655366,0.26076904866196177
10,0.9328875612958127,0.9236490314533156,0.9193631355392147,0.9166740675731616,0.0,0.6735138614655996,0.9550941129570346,
