,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.930071593974555,0.9201647270181049,0.9158387784406369,0.9133152957400511,0.0,0.6663060585937485,0.9535758782036073,0.3044821391214985
1,0.9274671456037079,0.9189385308729393,0.915234921505461,0.9129941472969465,0.0,0.670010863721871,0.9547324779817126,0.3147561994812996
2,0.9296404266993255,0.9201425512552034,0.916067524277445,0.9136804638836156,0.0,0.66666403860376,0.9537979650257313,0.28564328673634903
3,0.9292339084684405,0.9203687174290881,0.9165182808903602,0.9142232745462823,0.0,0.6719501155549767,0.9534090166153975,0.27821205804186183
4,0.9300149803872017,0.9208073034665888,0.9168032004762515,0.914396133532597,0.0,0.6696157672507499,0.953621393345882,0.27250545743425086
5,0.929174125347157,0.920119722820247,0.9161945408799356,0.9138380244741332,0.0,0.671380238916312,0.9535762944112919,0.26890728871666686
6,0.9301944612887479,0.9207834447807275,0.9166731364086868,0.9142060144712489,0.0,0.6703699913388234,0.9537963872846029,0.26658089445864613
7,0.9306949678087086,0.921661398857564,0.9176133823504233,0.9151562365281213,0.0,0.6696744708502772,0.9542680678278227,0.2661502310355807
8,0.930516273670714,0.9212946343178476,0.9172611591493157,0.9148438133581095,0.0,0.6711380117774648,0.954092297144436,0.2637006285238457
9,0.9306397557526982,0.9218038441563243,0.9178697482944939,0.915472852376096,0.0,0.6735440805197273,0.954480807913259,0.2655193144984912
10,0.9306579677397318,0.9216330629460021,0.917559489459576,0.9150816042153728,0.0,0.6737914494889704,0.9541425696441552,
