,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9159923098911911,0.910686128888259,0.9086832654808477,0.9075807274125993,0.0,0.676596363947075,0.955683325367722,0.676765477301821
1,0.9174469194959418,0.9122365857656659,0.9098066578477515,0.908457152657676,0.0,0.6763776539759816,0.9566887015651536,0.7280219043489272
2,0.9152058220169956,0.9112592787155583,0.9092447090582711,0.9081393019806112,0.0,0.6785851951478209,0.9546302497830504,0.36847008595280156
3,0.9099456070071262,0.9082008168104484,0.9073763922627907,0.9068465245640783,0.0,0.6971696085792783,0.9556396355926741,0.367656337389398
4,0.9310310717842194,0.9205108709059833,0.915713715614123,0.9129578156487799,0.0,0.660493895350334,0.9536863458038203,0.3185461137474764
5,0.9255188732713836,0.9180744954217415,0.9145296131514269,0.9123698513704933,0.0,0.6684451481084877,0.9515298233758257,0.3510760613313379
6,0.93146700174291,0.92072891590098,0.9159692406762937,0.9131910426943037,0.0,0.6626816395504925,0.9520854142488602,0.2920182220244437
7,0.9316030789547947,0.920604199429809,0.9157294822406405,0.9129021521745111,0.0,0.6615022761418649,0.9519609950138203,0.28964791781914473
8,0.9326184366494505,0.9224026912283801,0.9176820889351949,0.9148399497093995,0.0,0.66553262095006,0.9535980303326831,0.28728411242907437
9,0.9323134252934409,0.9211004932223846,0.9160928208935285,0.9131650284335922,0.0,0.6614251722823887,0.9524886216627608,0.2858052726331586
10,0.9323647958162843,0.9214510780910042,0.9164805635205415,0.9135353964228038,0.0,0.6643239188311961,0.9525835013617152,
