,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9239672188594806,0.9164259869151176,0.9128708854186423,0.9107414348097997,0.0,0.6716210185535749,0.9528899674186462,0.30639085496649093
1,0.9261198037553314,0.917405734797804,0.9135022436294473,0.9111366158937423,0.0,0.6665343492346301,0.9517612608653145,0.2983395233315558
2,0.9217385638753313,0.9141474894726717,0.9107322936460568,0.9086747200487335,0.0,0.6695644392180258,0.9509011424152001,0.3050625809894427
3,0.9271776106912083,0.9187275089116986,0.914869169169698,0.9124866248278098,0.0,0.669195340744351,0.9528418201252056,0.278763672766843
4,0.9269157498153929,0.9187433561883073,0.9149847966570721,0.9126695317865776,0.0,0.669658805101425,0.9531465486170722,0.2764117880647128
5,0.9268476656224305,0.9186356623093302,0.9148917016906707,0.9125985195544241,0.0,0.6704624310287668,0.9529383715153031,0.2749574564235403
6,0.9278938030029166,0.9194970628473048,0.9156603146911687,0.9132923847509936,0.0,0.6708459032684599,0.953288548258328,0.27346700163430515
7,0.9274999079488512,0.9190136622532431,0.915104746514531,0.9126767104054493,0.0,0.6697433714833547,0.9535799697973093,0.2723281061759423
8,0.9269916003179782,0.9184311348946491,0.9145621131128449,0.9121949108579605,0.0,0.6699563643541672,0.9527961393143635,0.27151236779296606
9,0.9277842648987796,0.9193932026854313,0.9155516727044769,0.9131919728218179,0.0,0.6709214148299079,0.9536883010493806,0.2706928173419784
10,0.9288288030790822,0.9200737310119573,0.9159409646854678,0.913287603127623,0.0,0.6701321090590305,0.9540111064951872,
