,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9317634265816437,0.9223351162231522,0.9181329682439109,0.9156549142336554,0.0,0.6731568521201945,0.9546426375039925,0.2587529491678196
1,0.9326268100813372,0.9227640559098308,0.9182924535500989,0.9156662332834832,0.0,0.671203901426882,0.9543216263442179,0.24886917179463316
2,0.9332918859247477,0.9235040491743464,0.9192000183919048,0.9166361637773813,0.0,0.6728352770766932,0.9553012554144517,0.24352704471335201
3,0.9333516697146598,0.9232333101162081,0.9187795541361657,0.9160937209951692,0.0,0.6716763745065987,0.9547367732576442,0.24057593545246303
4,0.934536074103538,0.9247970024923085,0.9204332280661324,0.9178408131672587,0.0,0.6747505503650006,0.9558741536970821,0.23794709773414885
5,0.9339771578094725,0.9244322269580395,0.920069503245662,0.9174343930848875,0.0,0.6762869223257513,0.9562094029178672,0.23871638806313325
6,0.9354852807226481,0.9259231396334918,0.9215165302704846,0.9188043669400741,0.0,0.6762100163358308,0.9566171593984288,0.23005709853871464
7,0.9354471020071992,0.9256693004495081,0.9211909090907252,0.9184708002262666,0.0,0.6740894324733968,0.9562613314020197,0.23014117858210825
8,0.9348948888854184,0.9251266457908242,0.9206672815930074,0.9179469171992283,0.0,0.6752978255831247,0.9557129549754,0.22880467539000576
9,0.9348682272463947,0.925180456382581,0.920714847556151,0.9179675130773854,0.0,0.674895268474066,0.9557772316664229,0.22882634885816272
10,0.933111743883985,0.9235328178187335,0.9190346587501432,0.9162846358169014,0.0,0.6735277394205755,0.9552973491020236,
