,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9327922291134157,0.9229252979517266,0.9185060093242666,0.9159068039709684,0.0,0.6710223621019933,0.9545664983185406,0.25810047064295083
1,0.9316484630841452,0.9228661588080982,0.918773299368424,0.9162497957523278,0.0,0.6732466120348859,0.9549173860201976,0.24699003821440776
2,0.9334931508982521,0.924345929240454,0.9201574775226077,0.9176294414904527,0.0,0.6738525753722475,0.9556516799202399,0.2423156421368478
3,0.9328978438193182,0.923382110147186,0.9190433100812472,0.9163862253098335,0.0,0.6746279825110011,0.9548333080115028,0.2431139398003492
4,0.9344867269225856,0.9250652834691974,0.9206269006813278,0.9179159081169441,0.0,0.6759751636811347,0.9560600254741425,0.2319756597136715
5,0.9347693941483716,0.9253657641378487,0.9209830483556789,0.9183376926445448,0.0,0.6754668714134372,0.9560853327089762,0.23127747633732926
6,0.9345795762855378,0.925113618426585,0.9207571114931138,0.9181120419159257,0.0,0.6747605098466867,0.956085469395275,0.23077568983552935
7,0.9354446745983998,0.9257608292853533,0.9212675387433173,0.9185498752420165,0.0,0.6746899898579294,0.9562280394310578,0.23065217588719422
8,0.9353688248654268,0.9257817676775939,0.921304760554825,0.918606480104363,0.0,0.6749319770693871,0.9564036544488008,0.2305566266864471
9,0.9356225420256103,0.9260743983374213,0.9216413337816225,0.9189665673130161,0.0,0.675417853598362,0.956557353876984,0.2305861879171806
10,0.9329843331690034,0.9241910287735784,0.9199683601322294,0.917348882685796,0.0,0.6773796491017134,0.9563951879022893,
