,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9316395536330369,0.922368455274723,0.9182189412496436,0.915743655224118,0.0,0.6714336972078607,0.9547341806881909,0.2579847687346715
1,0.9319777847359848,0.9225983091326617,0.9183025221602034,0.9157131373544152,0.0,0.6720357074030548,0.9545880816396379,0.2471395607452119
2,0.9348676383948784,0.9249906961622811,0.9204026639275953,0.917636304010126,0.0,0.6742697366425631,0.9558740974506181,0.2429643380413521
3,0.9329825631171239,0.9239115470363595,0.919506077744381,0.916833300434925,0.0,0.6754677591909802,0.9553589256261952,0.24006982224996445
4,0.9331675451263292,0.9234672905807271,0.9189540978728651,0.9162350781127996,0.0,0.6723945122884298,0.9552298764260763,0.24044370009268884
5,0.93361633476642,0.9241075516343311,0.9197256448188226,0.9170521386886259,0.0,0.6736171197731478,0.956075188001039,0.23123473728458457
6,0.9337861572216573,0.9242175488933844,0.9198284827957682,0.9171635584602831,0.0,0.6734144538404958,0.9560859760992598,0.23101388554151722
7,0.9344901556328361,0.9248848942360939,0.9204391491170006,0.9177355293365521,0.0,0.6745167816260694,0.9560315492717705,0.23120913676236618
8,0.9345024609144634,0.9245927347403989,0.9201110908021687,0.9173954650498515,0.0,0.6724119268382978,0.9558997114302386,0.22952895008268226
9,0.9348929106045368,0.9249779484613632,0.9204665123672394,0.9177547138731221,0.0,0.6734391218172351,0.955920677129538,0.22955662105493518
10,0.9330785526861026,0.9240311626155672,0.9197626239054223,0.9171098171750048,0.0,0.6759768807408174,0.9558918707462455,
