,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,val_loss
0,0.9148144525623265,0.9101507177054639,0.9081890153004971,0.9071442830996791,0.0,0.6784123871998121,0.9559172758968233,0.6757091874011008
1,0.9048868087860797,0.9045492957065513,0.904363603611747,0.9042147418504727,0.0,0.7049161471750728,0.9558934208675522,0.9769591598044488
2,0.9240474027701622,0.9162900316281466,0.9128437237907313,0.9106970341064595,0.0,0.6704089047264069,0.9549408558024289,0.3617364495783142
3,0.8990337281619001,0.893713999104467,0.891257456375026,0.8896212630176072,0.0,0.6735552109400657,0.9414124643606212,0.3826919742866961
4,0.9071781115538767,0.9065165044268666,0.9061831081035201,0.9059587396293122,0.0,0.7053870687780541,0.9567713022157092,0.3150527793541773
5,0.9290739865890634,0.920663649141963,0.9167849614379542,0.914377746113669,0.0,0.6699056115843822,0.9519968182827719,0.3039101816815488
6,0.9282074228100556,0.9201767185078996,0.9164800980552047,0.914143640001701,0.0,0.6702838241023398,0.9530571029936636,0.30133757494622465
7,0.9306036758572618,0.9218372770270261,0.9177902911227809,0.9151814443195581,0.0,0.6690623489990837,0.9535406375508587,0.2975417101519602
8,0.9311478252096438,0.9213938738461404,0.916992486604496,0.9143706661568151,0.0,0.6680761710494555,0.9527710313318333,0.29486932146720674
9,0.9335793498270104,0.9231460681586411,0.9183998266877144,0.9155259620800833,0.0,0.6637750335493392,0.953982776953027,0.2935102256196817
10,0.9314331053983669,0.92137328328386,0.9167701491697439,0.9140781395506762,0.0,0.6665196515191477,0.9535864636677875,
