,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,accuracy,ppl,val_loss
0,0.9240474027701622,0.9162900316281466,0.9128437237907313,0.9106970341064595,0.0,0.6704089047264069,0.9549408558024289,0.9117187499999961,2.451548756135401,0.8967199701983082
1,0.8977333877279858,0.8925725084739489,0.8901994329058226,0.8886080299883445,0.0,0.6738598935267573,0.9408998893523862,0.910742187499996,2.337254242005494,0.8489768395434625
2,0.9180401032635255,0.9119445711636903,0.9090946032239866,0.9075075097925446,0.0,0.6705211430634594,0.9515868030803306,0.9070312499999953,2.62505250584796,0.9651008980713396
3,0.9217048643611517,0.9155366883378955,0.9128007737972977,0.9111356417600308,0.0,0.6740195665047181,0.9545543005959566,0.9119140624999962,1.4412055116094422,0.36547992420411257
4,0.9189294881168858,0.913227894985559,0.9108602455310117,0.909587222752273,0.0,0.6748820947825631,0.9576709270084652,0.9108398437499959,1.4327165246198528,0.3595723097515978
5,0.9187660124002393,0.9131668725372525,0.9109297765006359,0.9097224485974958,0.0,0.6769919646267328,0.9575099615125767,0.9116210937499958,1.3844715017135334,0.32531847960593085
