,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,accuracy,ppl,val_loss
0,0.9241765433693234,0.9134242459754432,0.9086361475063747,0.9058187835418988,0.0,0.658215457617739,0.9490765266784774,0.9099609374999957,1.2863706136658473,0.25182477532735464
1,0.9238942464495271,0.9128454794201576,0.9080235132188983,0.9052410581449659,0.0,0.6575316282901861,0.9491727927026916,0.9101562499999958,1.2736300619175767,0.2418711397219837
2,0.9245289991876678,0.9135067147007607,0.9085158921599814,0.9056192878109016,0.0,0.6573202143980685,0.9488608279068789,0.9101562499999957,1.268328619907143,0.2376999864024789
3,0.9236339139567056,0.9129393865293263,0.9082146528738967,0.9054825237406221,0.0,0.6581143440057656,0.9489614650615488,0.9097656249999957,1.26746918028828,0.237022140833164
4,0.926014503973881,0.9151762905943368,0.9101735552044827,0.907150320064349,0.0,0.6576121568716455,0.9495305847044314,0.9101562499999958,1.2680049264368376,0.23744474121004006
5,0.922290517363791,0.9121711704494415,0.907687883963941,0.905044915223019,0.0,0.6608117312217451,0.9487365667918329,0.9097656249999958,1.2339821403502043,0.21024645240455897
